season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list
2009,DET,REG,16,316,585,3471,16,32,42,-303,6,2,4799,1702,169,-132.979453414577,-6.91653035973248,1,410,1616,9,7,2,86,-49.4533874682722,0,316,573,3471,16,4,3,4799,1702,169,-69.5173924784107,1,0,721,70,300,0,0,18,25,142,56,9,209,71,2,4,2,0,14,16,13,13,1,98,768,67,28,233,96,2050,21,28,7,0,50,0.75,0,5,8,7,1,0,0,0,1,3,3,0,47;24;30;48;39;26;35;46;46;41;50;38;31;22;22;37;27;38;42;48;32,49;34;48;54;55;45;54,,769,339,0,25,25,0,0,1,0,0,0,0,
2009,GB,REG,16,357,553,4492,30,8,50,-300,5,3,5077,2099,201,115.551803482352,3.74655220249709,3,439,1873,20,4,1,106,-0.742341036231011,0,357,548,4492,30,3,3,5077,2099,201,181.043586161069,3,0,617,143,213,0,0,11,37,232,87,30,477,97,3,2,1,18,13,15,10,10,1,118,1057,52,34,236,54,1193,27,36,9,0,52,0.75,1,13,7,4,2,0,0,0,2,3,4,0,52;39;45;48;38;25;31;46;28;31;26;18;37;26;48;23;27;27;20;25;28;32;33;26;29;52;26,49;55;55;51;52;43;38;42;34,,886,419,0,48,49,1,0,0.979591836734694,0,0,0,0,
2009,HOU,REG,16,399,593,4803,29,17,26,-153,1,1,4534,2168,232,124.143542296773,4.57720527242671,1,424,1475,13,11,6,101,-61.3968903857113,0,399,582,4803,29,6,4,4534,2170,232,143.53933410647,1,1,609,181,241,0,0,12,28,187,83,14,212,75,1,5,2,0,8,9,13,13,2,95,833,50,46,449,63,1449,21,32,8,3,56,0.65625,0,11,6,2,2,0,0,0,2,4,2,0,38;23;27;26;34;50;42;22;26;56;26;35;33;32;29;31;27;25;28;49;22,33;42;49;49;48;52;56;38,35;28;26,681,367,89,43,44,1,0,0.977272727272727,0,0,0,0,
2009,IND,REG,16,402,601,4605,34,19,13,-90,2,1,5231,1998,242,143.744802831295,4.65724179661139,0,366,1294,16,4,2,71,-39.1659649552457,0,402,601,4605,34,3,1,5231,1998,242,164.650237599255,0,1,679,250,268,0,0,15,34,228,75,16,167,70,2,2,0,20,4,5,9,9,0,74,546,41,30,151,55,1219,16,20,4,0,48,0.8,1,5,6,4,0,0,0,0,2,0,2,0,43;48;26;37;19;23;38;33;31;40;22;37;25;43;36;22,52;32;32;52,,523,168,0,50,51,0,1,0.980392156862745,0,0,0,0,
2009,JAX,REG,16,315,519,3599,15,10,44,-238,9,5,4243,1521,170,-11.6629013209989,1.63692165789437,0,446,2028,19,7,4,117,22.3098742789806,1,315,514,3599,15,5,3,4243,1521,170,61.8866219267584,0,0,703,115,185,0,0,15,14,79,46,15,208,59,0,5,0,94,12,14,10,10,0,70,542,62,27,233,66,1492,18,28,9,1,52,0.642857142857143,0,7,4,3,4,0,0,1,0,3,4,1,24;46;30;52;22;50;33;36;27;21;29;32;51;46;24;25;50;47,63;55;58;53;49;40;21;57;43,46,645,439,46,30,31,0,1,0.967741935483871,2,2,0,0,36;21
2009,KC,REG,16,297,537,3183,18,17,45,-268,6,2,4320,1297,139,-92.3491919610892,-4.7250240445137,1,437,1917,8,14,5,105,-53.5848475393079,0,297,528,3183,18,1,0,4320,1297,139,-17.3174763365593,1,2,750,135,167,0,0,12,23,138,42,15,380,86,2,5,1,0,19,28,13,13,1,84,667,65,32,209,77,1666,25,29,3,1,53,0.862068965517241,0,10,7,6,2,0,0,0,0,1,2,0,53;23;34;47;38;39;46;46;24;45;21;50;25;31;27;22;22;47;21;30;27;30;20;36;47,43;56;52,53,851,151,53,29,29,0,0,1,1,1,0,0,22
2009,LA,REG,16,311,542,2962,12,21,44,-284,4,2,3810,1562,159,-151.821605886019,-6.07913548785044,0,412,1792,4,7,4,85,-63.1921758407916,0,311,536,2962,12,5,3,3810,1562,159,-81.6585622757878,0,0,768,79,123,0,0,14,25,149,69,8,102,54,1,4,0,0,10,13,11,11,0,100,834,54,37,395,76,1764,19,24,4,1,55,0.791666666666667,0,5,4,4,6,0,0,0,1,2,1,0,53;29;52;27;30;45;41;32;40;20;55;20;48;50;33;52;33;54;29,37;51;46;45,48,743,179,48,16,16,0,0,1,0,0,0,0,
2009,LAC,REG,16,338,519,4506,29,10,26,-168,6,3,4899,2105,222,173.981492617607,6.18640427945159,0,427,1423,17,2,2,80,-53.1856632492942,0,338,510,4506,29,3,1,4899,2054,222,224.03602090552,0,2,628,203,245,0,0,18,33,210,48,14,173,66,1,4,1,0,5,5,11,11,2,78,570,53,26,183,64,1442,32,35,3,0,55,0.914285714285714,2,17,4,6,3,0,0,0,0,2,1,0,47;29;22;23;25;25;23;26;20;44;50;20;39;19;28;29;28;47;28;19;55;23;32;42;22;29;34;33;52;47;24;45,41;55;43,,1029,139,0,50,51,0,1,0.980392156862745,1,1,0,0,52
2009,LV,REG,16,255,485,2875,10,18,48,-318,12,8,4568,1287,131,-143.113957225214,-6.26791647717924,0,411,1701,7,8,5,85,-45.1099853702526,0,255,477,2875,10,2,1,4568,1287,131,-55.9616317102101,0,0,734,139,195,0,0,13,37,228,60,8,35,69,0,8,0,0,10,11,12,12,0,117,920,78,36,177,66,1199,26,29,3,0,61,0.896551724137931,0,3,8,9,5,1,0,0,0,1,1,1,37;35;48;54;48;46;33;29;46;48;41;28;50;52;33;48;43;34;54;54;28;44;34;61;37;39,45;57;66,,1104,168,0,17,17,0,0,1,0,0,0,0,
2009,MIA,REG,16,331,545,3396,15,19,34,-226,4,1,4575,1314,189,-2.74439248865472,0.224690465779795,0,509,2231,22,11,5,134,15.0869553986671,1,331,535,3396,15,6,3,4575,1314,189,40.0792443892699,0,2,661,150,180,0,0,14,43,242,74,15,164,83,1,5,0,0,14,17,6,6,1,78,640,75,33,237,75,1739,25,28,3,0,52,0.892857142857143,0,9,7,8,1,0,0,0,1,1,1,0,45;44;45;24;23;33;35;32;33;48;52;49;30;45;25;37;29;24;41;23;28;45;27;38;25,49;38;54,,880,141,0,37,38,0,1,0.973684210526316,1,1,0,0,25
2009,MIN,REG,16,378,554,4403,34,7,34,-247,2,2,4308,2103,220,148.738565703265,5.73605014024859,0,467,1918,19,8,5,109,-71.638619743805,0,378,552,4403,34,2,2,4308,2103,220,207.005012765881,0,2,700,103,155,0,0,23,45,298,93,11,43,63,0,4,1,0,6,8,13,13,1,101,757,34,48,455,56,1297,26,28,1,1,52,0.928571428571429,1,10,5,8,2,0,0,0,1,0,0,0,21;37;26;46;40;52;47;40;22;29;31;18;41;22;35;52;37;20;25;41;23;44;41;36;24;27,39,44,877,39,44,54,55,0,1,0.981818181818182,0,0,0,0,
2009,NE,REG,16,390,592,4540,28,13,18,-104,4,2,4797,2337,222,131.072546128344,3.52798889199148,1,466,1921,19,7,5,118,-20.2469799424276,0,390,589,4540,28,3,2,4797,2332,222,166.571030905464,1,0,484,285,299,0,0,19,31,229,66,18,327,69,3,2,0,0,7,7,10,10,0,81,743,65,38,432,54,1226,26,31,5,0,53,0.838709677419355,0,7,12,5,2,0,0,0,1,3,1,0,20;28;45;25;29;21;33;22;33;32;33;53;33;30;38;34;40;31;36;26;36;48;47;30;51;43,41;40;39;40;50,,897,210,0,47,47,0,0,1,0,0,0,0,
2009,NO,REG,16,378,544,4490,34,12,21,-144,8,6,4278,2072,216,143.181785943979,6.60532773263864,0,467,2115,21,6,4,117,-0.830814730179036,0,378,539,4490,34,5,3,4278,2072,216,177.404301183652,0,1,674,177,209,0,0,15,36,198,81,26,652,86,5,3,0,0,6,6,13,13,3,89,787,73,33,152,57,1393,22,28,5,1,46,0.785714285714286,1,9,10,2,0,0,0,0,3,1,1,0,39;23;25;27;35;34;46;20;23;25;40;38;30;34;27;28;18;33;38;34;28;35,49;37;37;58;37,34,680,218,34,60,63,2,1,0.952380952380952,1,1,0,0,18
2009,NYG,REG,16,338,542,4246,28,14,32,-227,9,6,4781,1875,195,89.0140445161667,2.4352207277598,0,443,1837,14,12,7,109,-36.9072602923938,0,338,534,4246,28,4,1,4781,1866,195,151.458411571329,0,1,580,232,258,0,0,20,33,246,81,13,221,81,2,3,0,0,11,12,11,12,1,95,802,57,36,393,71,1479,27,32,5,0,52,0.84375,0,10,11,5,1,0,0,2,2,1,0,0,28;45;28;30;28;36;37;26;25;40;25;33;37;49;38;20;42;38;22;39;36;39;52;23;26;38;40,29;21;38;47;31,,920,166,0,45,45,0,0,1,2,2,0,0,37;36
2009,NYJ,REG,16,210,392,2596,12,21,30,-216,9,3,3641,1059,131,-77.2716914754661,-5.76004784852652,2,608,2756,21,9,4,138,5.24571569015583,0,210,387,2596,12,3,2,3641,1059,131,-31.472508001359,2,2,514,266,276,0,0,15,32,245,71,17,247,84,1,3,0,4,11,12,14,14,1,88,677,61,49,457,44,1074,30,36,5,1,55,0.833333333333333,0,6,12,11,1,0,0,0,2,3,0,0,24;33;24;39;30;38;40;43;23;41;39;23;55;32;37;40;47;38;49;31;37;40;24;49;49;35;43;20;39;40,44;38;48;49;38,37,1102,217,37,32,32,0,0,1,0,0,0,0,
2009,PHI,REG,16,335,553,4380,27,13,40,-298,8,3,4681,2018,183,40.2087491826965,0.0947911749320469,2,382,1644,14,7,3,92,-11.2267033927988,0,335,543,4380,27,3,1,4681,2010,183,116.676261289114,2,2,731,108,184,0,0,15,44,316,74,25,348,99,2,1,2,0,9,11,13,13,2,115,952,62,35,471,58,1191,32,37,4,1,52,0.864864864864865,1,11,8,11,1,0,0,0,1,2,1,0,49;23;32;29;38;44;45;43;45;47;44;30;35;45;48;52;18;25;25;25;29;24;41;32;33;33;20;22;26;39;45;28,43;47;39;53,51,1114,182,51,43,45,0,2,0.955555555555556,1,1,0,0,28
2009,PIT,REG,16,351,536,4496,28,14,50,-348,4,2,4868,1877,212,80.7168957533643,4.38757967378585,0,429,1790,10,6,5,99,-26.7862977722486,0,351,534,4496,28,6,2,4868,1877,212,156.705658448906,0,0,621,129,249,0,0,14,45,310,66,12,189,68,2,2,0,0,5,7,10,10,1,85,773,60,36,295,67,1581,27,31,4,0,46,0.870967741935484,1,7,15,4,0,0,0,0,1,1,2,0,32;33;19;24;46;32;39;39;27;28;33;35;34;36;44;33;27;42;37;34;43;26;39;38;22;21;33,38;43;52;53,,896,186,0,41,41,0,0,1,1,1,0,0,33
2009,SEA,REG,16,372,609,3771,20,19,41,-268,8,4,4260,2077,184,-51.2150116249627,-1.51446694632371,0,395,1566,7,11,3,94,-61.9646737731844,0,372,604,3771,20,6,4,4260,2077,184,19.5923177135922,0,0,704,130,216,0,0,13,28,185,88,13,164,66,2,3,0,0,18,27,10,10,1,95,840,38,46,346,60,1316,24,26,2,0,47,0.923076923076923,0,9,10,5,0,0,0,0,1,1,0,0,36;46;37;39;46;38;47;27;28;43;37;37;24;20;32;20;40;29;38;25;30;28;35;20,43;34,,802,77,0,28,28,0,0,1,1,1,0,0,30
2009,SF,REG,16,312,528,3293,23,14,40,-241,5,2,3644,1622,137,-36.5705176344551,-2.5676572507666,0,371,1600,12,4,2,81,-36.5052172252278,0,312,522,3293,23,2,2,3644,1622,137,26.8756179944847,0,1,752,86,226,0,0,21,44,293,91,18,237,69,1,12,0,59,9,9,15,15,2,98,758,47,49,216,52,1135,19,24,4,1,51,0.791666666666667,0,4,9,4,2,0,0,0,1,2,1,0,37;50;37;42;39;37;39;40;25;21;46;46;27;34;37;51;25;33;39,43;48;39;53,28,705,183,28,39,39,0,0,1,0,0,0,0,
2009,TB,REG,16,280,525,3136,18,29,32,-161,9,1,4674,1116,148,-102.869000561879,-5.0786021628509,1,404,1626,5,12,3,90,-48.1800723919574,1,280,518,3136,18,0,0,4674,1102,148,-64.0717053954913,1,3,717,158,196,0,0,10,28,166,78,19,275,68,2,1,0,38,18,25,10,10,0,92,691,64,40,462,62,1623,16,26,9,1,54,0.615384615384615,0,3,5,5,3,0,0,0,2,6,1,0,37;22;38;51;50;54;39;21;46;43;28;45;39;34;47;48,46;49;48;43;45;51;36;42;38,38,642,398,38,24,24,0,0,1,1,1,0,0,47
2009,TEN,REG,16,271,476,3104,16,15,14,-73,1,0,4226,1314,154,13.4526711393853,-2.69619891548465,0,500,2592,19,15,9,126,17.2557888215414,1,271,468,3104,16,5,4,4226,1328,154,18.7685394048147,0,0,643,219,273,0,0,14,32,224,85,20,433,66,4,5,0,0,11,16,7,7,0,98,821,51,33,220,69,1417,27,32,4,1,53,0.84375,0,8,4,10,5,0,0,0,1,2,0,1,45;40;38;29;49;43;46;48;25;45;21;28;38;51;50;53;52;24;20;27;34;36;50;24;46;46;47,37;60;49;47,31,1055,193,31,37,37,0,0,1,1,1,0,0,46
2009,WAS,REG,16,340,533,3797,21,16,45,-297,7,3,3533,2140,193,-3.63146702996139,1.28987277336562,0,392,1508,8,7,1,80,-45.7134399753328,0,340,524,3797,21,5,2,3533,2133,193,80.037900211608,0,0,644,159,251,0,0,17,40,241,78,11,185,76,0,10,0,87,12,19,6,6,0,85,679,72,32,152,66,1413,22,25,3,0,48,0.88,0,10,5,7,0,0,0,1,1,0,1,0,27;21;28;23;42;38;40;28;47;48;30;35;45;31;25;32;28;21;46;41;22;25,39;50;23,,723,112,0,26,28,1,1,0.928571428571429,0,0,0,0,
