season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list
2011,DET,REG,16,430,676,5133,41,16,38,-265,3,1,5504,2271,247,94.8460054283439,1.35549738689944,2,360,1534,10,6,1,80,-15.7897195115605,0,430,668,5133,41,3,3,5504,2270,247,143.515210738482,2,0,746,27,235,0,0,17,41,271,75,21,458,75,5,6,1,0,11,12,13,13,2,130,1090,52,38,301,37,887,24,29,4,1,51,0.827586206896552,0,9,8,2,5,0,0,0,1,1,2,0,23;28;51;28;28;50;40;32;33;51;31;25;24;43;38;29;50;29;35;31;30;26;50;30,52;47;55;39,42,835,193,42,54,54,0,0,1,1,1,0,0,32
2011,GB,REG,16,375,551,5154,51,8,41,-237,5,1,5045,2242,230,237.88563122226,8.43493874665643,0,395,1558,12,4,2,89,-28.8136802763356,0,375,539,5154,51,1,0,5045,2242,230,304.670455638707,0,2,669,89,247,0,0,13,29,192,70,31,468,102,4,2,0,0,7,7,7,7,1,76,591,48,27,295,41,1005,24,28,4,0,58,0.857142857142857,1,4,14,3,2,0,0,1,0,2,1,0,37;19;34;37;28;32;35;56;30;32;39;45;24;58;47;25;35;32;31;34;38;49;33;22,29;43;54;47,,852,173,0,68,69,0,1,0.985507246376812,1,1,0,0,31
2011,HOU,REG,16,288,467,3696,20,9,33,-190,6,5,3814,1753,176,55.0184008087614,-0.17202683202513,0,546,2448,18,10,5,137,-34.9718598078984,0,288,455,3696,20,1,1,3814,1758,176,118.500533475719,0,1,615,85,201,0,0,13,44,287,112,17,196,99,1,0,0,6,9,11,10,10,1,99,852,57,51,529,29,730,32,38,6,0,54,0.842105263157895,0,14,10,4,4,0,0,0,1,4,1,0,25;29;23;22;36;22;27;27;36;25;54;40;32;29;39;28;21;50;22;53;33;43;46;33;26;34;44;35;31;52;37;22,41;46;37;54;47;49,,1076,274,0,39,40,0,1,0.975,0,0,0,0,
2011,IND,REG,16,302,534,3223,14,14,35,-228,13,7,4315,1343,170,-66.4883356408058,-4.61671489193326,0,382,1594,8,7,5,72,-48.6991552647901,0,302,525,3223,14,3,3,4315,1343,170,-0.97586913909266,0,0,656,50,508,0,0,14,29,192,60,8,118,48,2,0,0,0,9,10,9,9,1,76,549,57,32,108,31,578,23,27,3,1,53,0.851851851851852,0,7,6,8,2,0,0,0,1,2,0,0,39;27;52;36;21;25;45;53;46;22;42;43;31;31;22;47;40;23;32;47;31;48;20,37;43;42,52,823,122,52,24,24,0,0,1,0,0,0,0,
2011,JAX,REG,16,240,469,2510,12,15,44,-331,6,3,3578,1275,123,-129.848176127813,-11.0410895637322,0,489,1970,9,13,3,116,-54.1238003054295,0,240,467,2510,12,2,0,3578,1275,123,-61.691558976176,0,1,658,35,309,0,0,19,31,213,70,17,160,64,0,1,0,57,17,26,11,13,3,77,680,53,34,148,47,1055,23,25,2,0,55,0.92,1,5,5,7,5,0,0,0,0,1,1,0,48;21;45;55;53;31;19;20;46;45;54;54;22;51;44;42;21;35;39;25;32;47;39,45;55,,888,100,0,24,24,0,0,1,0,0,0,0,
2011,KC,REG,16,299,500,3288,13,18,34,-208,4,2,4205,1392,163,-31.8967430045029,-1.42403646642643,0,487,1893,5,5,3,94,-65.9091790742803,0,299,496,3288,13,3,1,4205,1392,163,17.6496890985239,0,0,688,31,247,0,0,13,29,186,65,20,283,86,2,3,0,0,7,9,6,6,0,110,916,67,40,475,46,979,24,30,4,2,54,0.8,1,7,6,7,3,0,0,0,1,3,0,0,33;33;40;24;51;54;22;36;47;30;43;32;26;41;49;40;21;53;19;32;46;20;23;20,49;44;38;44,49;49,835,175,98,20,20,0,0,1,1,1,0,0,30
2011,LA,REG,16,292,549,3258,9,10,55,-388,10,7,4841,1410,159,-127.664469027176,-8.75754962237705,0,409,1667,7,5,2,84,-58.4192394802418,0,292,548,3258,9,5,3,4841,1410,159,-20.7147991252173,0,1,753,53,195,0,0,16,39,261,78,12,169,66,1,4,2,0,12,15,6,6,0,111,889,52,27,297,55,1280,21,28,6,1,49,0.75,0,7,6,8,0,0,0,0,1,3,2,0,49;23;21;25;27;32;36;38;48;37;41;29;34;35;48;46;29;26;43;49;48,47;47;50;45;52;33,42,764,274,42,18,18,0,0,1,0,0,0,0,
2011,LAC,REG,16,366,582,4624,27,20,30,-198,7,4,5222,1974,236,102.742213275046,3.86004816392532,1,436,1864,16,7,4,101,-24.3945811806476,0,366,567,4624,27,4,0,5222,1974,236,165.291563946273,1,1,625,152,240,0,0,7,32,187,54,17,260,67,1,1,0,0,10,11,4,4,1,91,753,59,31,264,43,1100,28,35,7,0,53,0.8,0,11,4,9,4,0,0,0,1,3,3,0,40;35;41;27;48;23;38;24;32;28;51;35;44;44;42;26;52;20;28;48;53;25;29;47;45;28;22;51,52;46;55;48;53;37;44,,1026,335,0,44,45,0,1,0.977777777777778,0,0,0,0,
2011,LV,REG,16,315,524,4119,20,23,25,-157,3,1,5412,1610,186,38.5654346722641,2.3131519526421,0,466,2110,16,7,3,118,-14.8902291164108,0,315,519,4119,20,4,3,5412,1610,186,67.3605165099998,0,1,685,78,200,0,0,7,38,229,88,18,252,91,0,1,1,19,9,12,8,8,1,163,1358,68,32,264,42,996,31,35,2,2,63,0.885714285714286,1,8,5,10,6,1,0,0,0,0,2,0,37;21;63;54;49;28;26;54;55;50;42;48;48;23;29;26;40;47;42;19;37;44;46;51;28;31;36;52;43;27;32,56;59,49;65,1228,115,114,36,36,0,0,1,1,2,0,1,65;36
2011,MIA,REG,16,280,469,3425,20,13,52,-334,9,4,4589,1194,166,3.95260661257355,2.46813196969289,0,469,1987,11,13,5,100,-38.1279880601507,0,280,465,3425,20,3,3,4589,1194,166,74.0976382284603,0,1,742,41,181,0,0,9,41,237,99,16,256,65,1,3,0,0,14,19,3,3,0,85,779,61,46,526,39,942,33,39,5,1,58,0.846153846153846,0,14,6,11,2,0,0,0,1,2,2,0,20;42;34;23;41;38;41;37;51;23;21;38;36;43;40;42;21;28;26;28;27;23;48;33;22;20;26;26;47;44;58;40;44,34;51;49;47;55,22,1131,236,22,32,32,0,0,1,0,0,0,0,
2011,MIN,REG,16,286,510,3255,20,17,49,-298,7,3,4503,1396,159,-73.0727382717437,-5.79537391248677,0,448,2318,18,7,1,124,31.87206425709,0,286,506,3255,20,5,4,4503,1402,159,-3.12529858618475,0,1,723,41,311,0,0,19,49,335,86,8,152,53,0,0,1,0,8,10,15,15,0,109,908,62,33,277,53,1428,22,28,5,1,53,0.785714285714286,0,7,7,6,2,0,0,0,1,3,1,0,33;22;29;33;41;49;33;26;53;37;52;46;31;40;25;39;44;49;36;23;26;26,43;38;45;52;49,48,793,227,48,38,39,1,0,0.974358974358974,0,0,0,0,
2011,NE,REG,16,402,612,5257,39,12,32,-173,4,2,5011,2566,262,197.455728536045,3.99263469796432,0,438,1764,18,3,0,109,17.9498830053006,2,402,609,5257,39,1,1,5011,2565,262,244.271888071796,0,1,639,81,383,0,0,10,40,274,99,23,296,63,2,4,0,0,6,8,11,11,1,87,815,60,38,389,46,986,28,33,5,0,50,0.848484848484848,1,12,5,9,1,0,0,1,1,2,1,0,20;22;47;23;44;44;24;28;31;26;46;32;45;50;36;27;21;19;45;39;23;24;21;34;45;42;47;20,48;42;27;39;51,,925,207,0,59,59,0,0,1,0,0,0,0,
2011,NO,REG,16,475,665,5564,46,14,24,-158,0,0,5093,2472,283,224.624903928923,7.32228436253288,2,435,2154,17,3,3,121,1.94000777409405,0,475,660,5564,46,3,2,5093,2472,283,247.968623051999,2,2,637,23,247,0,0,17,34,263,84,9,80,91,1,0,0,0,0,1,7,7,2,99,851,75,30,306,42,1111,28,34,6,0,53,0.823529411764706,0,11,10,5,2,0,0,0,0,3,3,0,30;38;31;29;53;35;38;39;21;23;46;37;33;24;23;47;21;34;52;48;44;26;39;25;29;22;29;43,53;50;49;42;40;50,,959,284,0,63,63,0,0,1,1,1,0,0,26
2011,NYG,REG,16,359,589,4933,29,16,28,-199,6,4,5770,2089,216,89.4352440483955,1.43931822956733,0,411,1427,17,6,1,88,-52.4814500461474,4,359,584,4933,29,2,2,5770,2089,216,146.698037745519,0,0,654,169,267,0,0,13,48,335,89,20,157,86,0,3,2,0,10,12,11,11,1,94,795,61,28,171,52,1209,19,24,3,2,50,0.791666666666667,0,12,3,3,1,0,0,0,0,2,0,1,30;26;26;23;25;29;22;23;25;48;42;38;50;23;26;40;21;36;28,61;44;40,38;50,581,145,88,43,43,0,0,1,0,0,0,0,
2011,NYJ,REG,16,310,547,3542,26,18,40,-245,4,4,4446,1557,174,-57.7295158953907,-3.84690951417994,0,443,1692,14,8,4,100,-26.4087319092729,0,310,541,3542,26,3,2,4446,1557,174,5.78751474217286,0,2,672,43,225,0,0,19,35,198,74,19,378,76,2,7,3,18,7,11,12,12,1,102,849,50,44,426,62,1633,19,25,6,0,51,0.76,0,5,6,5,3,0,0,1,0,2,2,1,34;50;38;45;23;21;40;28;35;30;49;50;21;45;45;51;39;28;31,50;24;52;61;40;44,,703,271,0,44,44,0,0,1,0,0,0,0,
2011,PHI,REG,16,330,554,4276,22,25,32,-166,5,2,5379,1683,198,37.8762591038785,0.489333318804637,0,450,2276,20,9,4,140,31.4622877768508,0,330,542,4276,22,3,3,5379,1683,198,77.2788804954178,0,0,704,51,181,0,0,10,50,316,101,15,192,67,1,4,1,13,9,10,9,9,3,107,853,73,30,212,39,815,24,27,3,0,51,0.888888888888889,0,10,9,4,1,0,0,0,2,0,0,1,34;22;21;38;21;32;32;33;35;28;24;23;26;47;36;33;43;22;40;28;43;51;35;20,63;39;33,,767,135,0,46,46,0,0,1,0,0,0,0,
2011,PIT,REG,16,341,539,4333,21,15,42,-279,7,5,5009,1854,221,86.9620332634034,2.97866498069834,0,434,1903,13,5,4,98,-18.2825779329632,0,341,537,4333,21,4,4,5009,1854,221,147.207665943086,0,1,590,107,279,0,0,10,35,230,74,11,99,73,0,0,2,0,3,4,4,4,1,101,854,52,33,347,35,877,23,31,7,1,51,0.741935483870968,2,8,6,6,1,0,0,0,1,5,1,0,20;48;44;38;26;19;21;41;42;39;33;21;23;36;30;39;21;49;51;21;49;19;29,41;36;46;44;50;48;45,30,759,310,30,36,36,0,0,1,1,1,0,0,38
2011,SEA,REG,16,299,509,3444,15,14,50,-339,8,5,4604,1496,153,-33.8555141526521,0.0638665880509717,0,443,1756,15,8,4,97,-51.7272779447617,0,299,501,3444,15,1,0,4604,1496,153,66.4240020778189,0,1,695,58,298,0,0,13,33,232,75,22,462,89,4,3,1,17,12,17,9,9,0,138,1047,50,42,464,46,1142,25,30,3,2,52,0.833333333333333,2,5,9,7,2,0,0,0,1,0,1,1,39;30;52;51;43;20;47;25;45;32;22;38;39;35;30;19;36;49;42;23;48;33;19;43;26,61;51;38,41;24,886,150,65,34,34,0,0,1,0,1,1,0,61
2011,SF,REG,16,277,451,3193,18,5,44,-263,4,2,3439,1443,151,28.7162028325855,-0.626794112447117,1,498,2044,14,5,2,107,-42.0153775742959,0,277,449,3193,18,3,1,3439,1443,151,91.109262999981,1,2,657,72,172,0,0,19,42,283,95,23,284,106,1,1,1,0,7,7,15,15,0,113,1014,67,44,544,39,1060,44,52,5,3,55,0.846153846153846,2,16,13,6,7,0,0,0,0,3,2,0,27;24;31;18;55;23;53;37;37;27;55;31;37;29;26;52;34;45;20;36;52;39;28;22;43;29;45;52;36;19;28;34;46;22;27;22;22;38;53;29;44;39;36;42,44;49;50;52;48,45;46;30,1544,243,121,34,34,0,0,1,0,0,0,0,
2011,TB,REG,16,365,588,3838,17,24,32,-188,5,3,4405,1682,181,-45.7102745681223,-1.20379274752979,2,346,1458,9,8,5,82,-43.051978318144,0,365,580,3838,17,6,4,4405,1698,181,-5.76255798031642,2,0,703,77,171,0,0,13,22,143,52,14,195,61,3,8,1,0,11,15,10,10,1,123,1007,57,29,231,46,1024,26,28,2,0,55,0.928571428571429,0,5,6,13,2,0,0,0,0,1,1,0,38;31;36;49;26;28;46;24;48;42;42;38;33;40;48;25;55;23;32;43;50;47;46;44;42;41,46;55,,1017,101,0,23,23,0,0,1,0,0,0,0,
2011,TEN,REG,16,353,584,4113,22,14,24,-190,4,1,4715,1896,185,17.0779189591495,-1.74338663928211,0,376,1438,8,5,3,73,-44.5614859852701,0,353,581,4113,22,5,4,4715,1897,185,45.979129030232,0,3,751,29,243,0,0,15,28,180,64,11,179,76,1,1,0,3,8,8,12,12,0,104,960,51,47,490,32,832,29,32,3,0,53,0.90625,0,5,9,9,6,0,0,0,1,1,0,1,25;43;39;33;46;39;29;51;50;43;38;36;49;46;31;52;38;48;27;44;43;53;21;51;51;35;21;43;33,66;34;42,,1158,142,0,34,34,0,0,1,0,0,0,0,
2011,WAS,REG,16,346,591,4058,19,24,41,-285,9,6,5270,1732,204,-32.1918495103781,-1.2772895703525,1,399,1592,8,4,1,83,-24.6271711252878,0,346,581,4058,19,4,4,5270,1732,204,42.236887286084,1,0,592,106,384,0,0,17,41,251,81,13,127,78,1,6,0,7,13,16,8,8,0,91,897,70,37,328,56,1239,31,41,5,5,59,0.75609756097561,0,14,5,8,4,0,0,0,1,2,2,0,26;23;34;46;27;50;38;50;26;31;49;59;26;47;23;40;25;33;23;46;43;24;25;36;43;25;26;53;25;47;27,39;50;49;49;52,30;36;49;23;36,1096,239,174,25,26,0,1,0.961538461538461,0,0,0,0,
