season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list
2005,DET,REG,16,298,521,3021,15,18,30,-173,7,5,0,3021,151,-61.5403072774885,,0,405,1471,10,4,0,73,-36.0357283540926,0,298,0,3021,15,5,5,0,0,151,203.398725173303,0,0,727,80,254,0,0,20,29,175,0,19,308,70,2,4,1,0,9,11,12,12,1,115,838,60,36,280,73,1576,19,24,4,1,52,0.791666666666667,1,9,3,4,2,0,0,0,0,2,2,0,21;44;23;52;25;47;50;32;30;26;20;45;26;28;19;23;45;21;39,47;46;51;50,47,616,194,47,27,28,0,1,0.964285714285714,1,1,0,0,39
2005,GB,REG,16,384,627,3975,20,30,27,-198,10,8,0,3975,207,-17.6741142757393,,2,398,1352,11,10,3,87,-52.2166076598762,0,384,0,3975,20,3,1,0,0,207,316.318783263509,2,1,665,159,286,0,0,13,34,187,0,10,205,70,2,0,0,2,15,19,11,12,0,118,918,68,45,381,75,1418,20,27,6,1,53,0.740740740740741,0,7,6,3,4,0,0,0,3,2,1,0,50;34;32;26;53;39;40;46;23;53;51;46;36;39;28;27;26;26;32;28,42;53;42;31;38;39,38,735,245,38,30,31,1,0,0.967741935483871,1,1,0,0,28
2005,HOU,REG,16,270,449,2661,15,13,68,-424,14,6,0,2661,142,-71.8991110830155,,1,437,1816,9,6,3,96,-19.1648585305011,0,270,0,2661,15,0,0,0,0,142,226.337625531878,1,2,647,188,290,0,0,20,37,206,0,7,46,72,0,6,0,35,17,21,9,9,0,106,854,64,30,223,84,2173,26,34,7,1,53,0.764705882352941,0,9,12,4,1,0,0,0,4,2,1,0,28;32;38;43;47;39;38;37;35;40;24;22;39;35;39;26;22;29;39;30;27;41;26;37;53;21,56;38;46;31;38;48;31,37,887,288,37,24,24,0,0,1,0,0,0,0,
2005,IND,REG,16,348,516,4191,31,11,20,-95,4,2,0,4191,217,180.890521938267,,0,465,1703,18,4,2,118,-18.5349211301961,0,348,0,4191,31,1,0,0,0,217,369.462499350285,0,0,636,228,280,0,0,27,45,308,0,18,259,72,2,2,0,0,5,6,13,13,2,94,690,41,24,182,52,1017,23,26,2,1,48,0.884615384615385,1,9,6,7,0,0,0,0,0,1,1,0,20;41;20;23;20;22;36;35;20;45;19;29;48;44;28;40;34;38;46;32;24;32;44,48;59,31,740,107,31,52,52,0,0,1,0,0,0,0,
2005,JAX,REG,16,283,487,3352,21,6,34,-175,11,4,0,3352,172,51.6044066505531,,0,500,1972,18,1,1,104,-28.5811471212701,1,283,0,3352,21,7,5,0,0,172,271.987853660612,0,1,667,124,184,0,0,15,45,272,0,20,184,82,2,3,0,0,12,12,9,9,0,121,1006,59,52,415,50,1197,23,30,7,0,53,0.766666666666667,0,9,7,5,2,0,0,0,1,5,1,0,23;41;29;41;28;32;40;32;51;53;23;48;33;26;31;30;24;29;27;32;26;46;38,43;42;49;44;38;52;40,,783,308,0,38,39,1,0,0.974358974358974,0,0,0,0,
2005,KC,REG,16,317,507,4014,17,10,32,-204,5,4,0,4014,182,77.9253305122471,,1,520,2382,26,9,4,146,28.0054308169732,0,317,0,4014,17,3,3,0,0,182,308.555581484021,1,1,662,115,153,0,0,19,28,182,0,16,231,90,1,2,0,0,10,13,15,15,1,115,889,60,43,293,68,1591,27,33,5,1,52,0.818181818181818,1,8,12,4,2,0,0,0,1,3,1,0,41;38;31;39;42;28;38;20;38;30;51;52;34;20;27;47;35;35;25;20;33;47;34;19;39;24;23,32;44;43;41;52,46,910,212,46,44,45,1,0,0.977777777777778,0,0,0,0,
2005,LA,REG,16,392,599,4351,23,24,46,-322,4,2,0,4351,210,33.4459640729798,,1,380,1535,13,11,6,88,-60.753002244911,1,392,0,4351,23,6,4,0,0,210,318.729492527939,1,2,735,138,172,0,0,19,39,181,0,13,364,66,2,1,1,29,10,14,14,14,0,131,941,63,30,175,74,1580,27,31,4,0,53,0.870967741935484,0,6,8,9,4,0,0,1,0,2,1,0,30;41;33;41;29;46;37;40;29;49;41;31;36;39;47;32;37;47;51;23;26;53;28;50;51;49;20,48;48;27;53,,1036,176,0,36,36,0,0,1,0,0,0,0,
2005,LAC,REG,16,338,526,3738,27,16,30,-239,10,5,0,3738,191,61.9143573649526,,0,466,2068,22,2,0,120,36.6557305459499,0,338,0,3738,27,3,3,0,0,191,313.78748037955,0,0,613,218,236,0,0,16,46,289,0,10,205,94,2,4,0,32,9,9,10,10,0,110,890,66,39,245,69,1667,21,24,2,1,49,0.875,1,3,9,8,0,0,0,0,0,2,0,0,33;42;44;42;21;34;32;41;32;33;34;18;28;38;48;41;32;36;20;48;49,42;46,40,746,88,40,49,49,0,0,1,0,0,0,0,
2005,LV,REG,16,316,592,3883,21,15,43,-287,11,4,0,3883,190,-2.6746908100205,,0,362,1368,11,5,2,85,-26.4645430117226,1,316,0,3883,21,3,0,0,0,190,337.841440442226,0,0,718,163,179,0,0,15,36,235,0,5,38,68,0,5,0,19,13,16,14,14,1,147,1132,62,37,205,80,1832,20,30,9,1,49,0.666666666666667,1,7,5,7,0,0,0,1,1,4,2,1,29;28;26;30;23;49;43;25;22;32;32;49;48;40;30;25;19;37;42;43,43;50;49;37;45;45;61;29;51,46,672,410,46,30,30,0,0,1,0,0,0,0,
2005,MIA,REG,16,291,556,3458,22,16,26,-158,7,3,0,3458,159,-3.01871438257347,,0,444,1898,11,10,5,103,-33.4535920801737,0,291,0,3458,22,5,4,0,0,159,271.24916153684,0,0,686,114,346,0,0,23,48,368,0,14,136,84,0,5,3,0,16,22,17,17,1,132,1055,55,43,390,69,1503,25,30,5,0,53,0.833333333333333,0,9,9,6,1,0,0,1,3,0,1,0,29;44;27;32;47;53;33;23;37;36;41;46;28;36;27;23;29;39;20;32;25;36;38;41;42,21;36;31;38;53,,864,179,0,33,33,0,0,1,1,1,0,0,32
2005,MIN,REG,16,322,509,3449,18,16,54,-297,7,5,0,3449,169,-27.5745569552753,,1,381,1461,10,9,5,88,-53.2631673943639,0,322,0,3449,18,2,1,0,0,169,252.275695185631,1,2,702,127,227,0,0,12,33,204,0,24,392,86,3,5,0,0,8,10,11,11,0,128,1011,60,42,344,71,1549,25,34,7,2,56,0.735294117647059,0,11,3,8,3,0,0,0,3,2,2,0,53;22;24;28;48;34;43;23;27;22;56;21;40;48;24;27;43;37;44;20;36;40;46;54;27,33;52;32;33;52;40;49,32;32,887,291,64,31,31,0,0,1,3,3,0,0,56;48;27
2005,NE,REG,16,352,564,4322,28,15,28,-202,6,4,0,4322,204,107.139710368208,,0,439,1512,16,6,3,105,-34.0583313533565,1,352,0,4322,28,4,2,0,0,204,351.398031527047,0,0,555,231,295,0,0,7,32,210,0,11,85,69,2,2,0,0,9,11,7,7,0,110,921,73,40,314,70,1555,20,25,5,0,49,0.8,0,7,9,4,0,0,0,0,1,2,2,0,26;45;48;35;43;24;29;39;38;35;32;33;37;29;21;34;22;26;49;33,53;37;53;44;45,,678,232,0,41,42,0,1,0.976190476190476,2,2,0,0,43;29
2005,NO,REG,16,308,553,3604,15,24,41,-261,6,4,0,3604,183,-39.4013873349788,,0,423,1688,8,6,5,92,-57.6017698643787,0,308,0,3604,15,4,4,0,0,183,269.020709821964,0,0,619,200,234,0,0,9,26,166,0,10,182,66,0,5,0,0,3,5,9,10,0,135,1130,75,46,320,75,1516,25,32,5,2,49,0.78125,1,12,4,8,0,0,0,1,2,2,0,0,29;48;47;21;22;23;40;20;37;33;19;22;26;49;22;46;26;47;44;35;47;33;20;25;24,29;32;43;43;30,47;45,805,177,92,22,22,0,0,1,1,1,0,0,47
2005,NYG,REG,16,294,559,3762,24,17,27,-184,7,2,0,3762,172,41.8084329622616,,1,470,2209,17,4,2,109,1.14613670825086,1,294,0,3762,24,3,2,0,0,172,342.95307225969,1,2,667,196,230,0,0,19,41,268,0,17,354,88,1,2,0,0,8,8,19,19,1,143,1115,58,49,453,63,1529,35,42,6,1,52,0.833333333333333,0,11,13,8,3,0,0,1,1,2,2,0,39;30;22;40;28;38;32;23;50;45;52;39;50;33;39;44;22;35;48;26;27;39;43;27;24;21;27;36;41;35;47;38;25;38;46,51;28;40;54;45;33,29,1249,251,29,43,43,0,0,1,1,1,0,0,36
2005,NYJ,REG,16,268,470,2989,11,15,54,-350,10,5,0,2989,146,-79.2823564867395,,0,383,1322,10,10,6,83,-45.701121723534,0,268,0,2989,11,4,2,0,0,146,217.343642467902,0,1,612,280,342,0,0,16,31,198,0,21,279,64,2,5,0,6,16,23,7,7,1,98,801,66,34,219,71,1728,22,28,5,1,49,0.785714285714286,0,8,7,7,0,0,0,0,0,3,2,0,41;35;25;21;44;35;22;22;29;45;41;38;38;33;20;35;21;42;42;49;25;34,40;48;51;53;43,28,737,235,28,24,24,0,0,1,0,1,1,0,53
2005,PHI,REG,16,337,620,3903,21,20,43,-230,8,5,0,3903,183,-67.5686090394927,,1,364,1436,11,13,4,86,-45.6282294733319,0,337,0,3903,21,4,3,0,0,183,282.214236923667,1,1,811,61,159,0,0,22,29,184,0,17,195,129,1,6,0,65,16,22,10,10,1,135,1141,70,53,448,72,1576,22,29,6,1,50,0.758620689655172,0,6,8,7,1,0,0,0,1,4,0,1,44;23;44;37;26;23;23;40;34;48;20;20;44;38;37;33;42;36;50;31;49;35,49;49;43;60;38;49,40,777,288,40,32,33,0,1,0.96969696969697,1,2,1,0,23;60
2005,PIT,REG,16,228,379,3104,21,14,32,-178,2,2,0,3104,144,54.9349103275338,,0,549,2223,21,10,3,126,-17.4951835340973,0,228,0,3104,21,3,1,0,0,144,256.678662856561,0,2,615,197,289,0,0,21,47,312,0,15,179,84,0,2,1,0,13,17,15,15,1,99,876,43,46,470,56,1208,24,29,4,1,44,0.827586206896552,0,9,9,6,0,0,0,0,0,2,2,0,44;27;37;35;33;24;40;29;27;39;42;37;32;24;42;33;44;37;23;21;41;26;26;31,52;46;51;41,44,794,190,44,45,45,0,0,1,1,1,0,0,40
2005,SEA,REG,16,307,475,3628,25,11,26,-171,3,1,0,3628,192,96.9834201409312,,0,519,2457,29,7,1,148,35.5936471938297,0,307,0,3628,25,3,2,0,0,192,297.43455602624,0,0,690,204,238,0,0,17,46,284,0,16,315,97,2,2,0,0,9,11,11,11,1,94,846,39,31,177,61,1334,18,25,6,1,55,0.72,0,5,4,4,5,0,0,0,0,3,3,0,33;23;47;53;34;44;28;55;50;26;28;31;21;47;36;52;52;44,47;47;51;40;50;57,36,704,292,36,56,57,0,1,0.982456140350877,2,2,0,0,50;36
2005,SF,REG,16,204,389,2190,8,21,48,-292,13,5,0,2190,96,-129.077891553033,,1,428,1689,9,8,3,77,-48.7017696389831,0,204,0,2190,8,4,3,0,0,96,139.151901430236,1,1,780,87,239,0,0,13,27,193,0,16,220,93,3,5,0,-1,17,22,10,10,2,106,780,56,28,212,81,1540,26,29,3,0,56,0.896551724137931,0,4,10,10,2,0,0,0,2,0,1,0,32;20;30;47;45;47;41;46;28;48;52;30;34;29;33;31;40;22;48;39;35;47;33;56;42;33,39;52;34,,988,125,0,21,21,0,0,1,1,1,0,0,33
2005,TB,REG,16,303,487,3171,17,14,40,-281,7,5,0,3171,162,-34.3780897119292,,0,458,1826,13,5,3,85,-32.6334822502343,1,303,0,3171,17,2,0,0,0,162,243.346971676037,0,0,636,168,236,0,0,17,35,222,0,17,223,80,0,1,1,9,6,7,13,13,3,131,1085,61,51,492,59,1148,22,27,4,1,50,0.814814814814815,0,3,8,10,1,0,0,2,0,1,1,0,41;40;42;43;35;36;43;30;36;32;47;31;45;45;27;28;34;36;50;41;46;26,46;52;29;27,43,834,154,43,32,32,0,0,1,2,2,0,0,45;41
2005,TEN,REG,16,358,594,3797,20,14,30,-187,8,6,0,3797,193,-50.6145588052032,,0,398,1512,8,8,4,80,-57.5275948783341,0,358,0,3797,20,4,2,0,0,193,271.410752884492,0,1,579,200,294,0,0,13,41,246,0,9,129,62,2,3,1,0,12,14,11,11,2,125,1002,61,45,418,70,1697,23,29,6,0,53,0.793103448275862,0,10,6,5,2,0,0,0,1,2,3,0,39;29;47;41;39;34;52;49;24;29;47;53;39;24;35;41;21;22;24;23;21;38;24,47;38;58;50;51;46,,795,290,0,30,32,2,0,0.9375,0,0,0,0,
2005,WAS,REG,16,278,481,3346,25,11,31,-240,8,5,0,3346,167,43.2776909397484,,1,525,2183,15,10,7,121,-34.3888306743516,0,278,0,3346,25,5,2,0,0,167,299.803355417511,1,2,713,68,150,0,0,18,32,220,0,16,176,88,1,3,0,5,10,13,12,12,1,108,925,50,30,180,62,1438,17,21,2,2,45,0.80952380952381,1,4,6,6,0,0,0,0,0,1,1,0,40;43;19;40;39;34;36;27;24;33;40;24;45;38;38;41;25,52;45,39;38,586,97,77,42,42,0,0,1,1,1,0,0,39
