season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list
2012,ARI,REG,16,337,608,3383,11,21,58,-378,8,6,4862,1363,169,-187.428377819597,-8.50030735997129,0,352,1204,10,6,3,63,-75.3151613585965,0,337,605,3383,11,2,1,4862,1363,169,-81.378902613189,0,1,729,42,204,68,320,13,38,228,85,22,306,78,2,7,0,82,9,11,11,11,1,102,857,59,54,441,40,930,25,28,2,1,61,0.892857142857143,0,6,9,8,1,1,0,0,0,2,0,0,21;31;38;47;47;27;46;35;49;49;61;28;20;48;28;38;27;32;48;35;51;49;35;35;31,40;47,38,956,87,38,25,25,0,0,1,1,1,0,0,46
2012,ATL,REG,16,422,615,4719,32,14,28,-210,2,1,5004,2065,247,140.808007167902,5.65888093876057,0,378,1397,12,4,2,72,-58.8313054339462,0,422,611,4719,32,3,1,5004,2061,247,181.450643859442,0,0,701,24,196,70,245,15,29,182,70,20,246,82,1,0,0,0,3,4,11,11,1,55,415,40,26,205,27,640,33,38,5,0,55,0.868421052631579,1,8,10,10,4,0,0,1,1,3,0,0,34;21;30;41;37;42;41;33;40;53;41;20;55;43;29;30;45;46;36;32;37;20;51;28;48;31;45;29;55;38;19;20;28,43;37;43;22;48,,1198,193,0,44,44,0,0,1,2,2,0,0,40;55
2012,BAL,REG,16,334,560,3996,22,11,38,-257,5,3,5498,1624,182,10.2437367010657,-0.16631286242883,1,444,1901,17,4,1,105,-12.471744478368,0,334,556,3996,22,0,0,5498,1624,182,73.909342813887,1,3,676,147,305,80,355,10,37,250,87,13,196,86,2,2,0,0,8,9,12,12,0,121,1127,56,43,404,60,1636,30,33,3,0,56,0.909090909090909,0,8,8,10,4,0,0,0,0,3,0,0,46;40;39;56;51;48;27;45;28;26;39;38;51;54;43;48;34;26;39;43;38;38;45;23;45;23;21;30;29;49,47;41;45,,1162,133,0,42,42,0,0,1,2,2,0,0,27;38
2012,BUF,REG,16,309,511,3430,24,17,30,-161,8,6,3972,1805,176,4.37392060532122,-1.69193346221695,0,442,2217,12,7,6,107,-6.73775088007182,0,309,509,3430,24,7,4,3972,1805,176,47.061792283294,0,3,649,120,288,60,227,21,36,196,66,12,178,79,1,1,1,0,6,7,9,9,0,104,871,61,26,445,42,1136,21,24,3,0,50,0.875,1,3,10,6,1,0,0,0,1,1,1,0,37;31;25;31;42;22;38;39;41;32;34;42;19;33;31;29;50;35;40;41;42,37;50;46,,734,133,0,39,39,0,0,1,1,1,0,0,25
2012,CAR,REG,16,284,490,3927,19,12,36,-244,5,1,4562,1746,172,55.3067151505748,-1.36848437724654,0,462,2088,21,8,4,127,1.57558506405848,0,284,485,3927,19,3,0,4562,1744,172,103.416009355144,0,0,676,23,361,63,283,17,39,284,68,11,181,64,3,4,1,0,10,12,12,12,1,98,835,64,27,276,39,867,16,21,4,1,51,0.761904761904762,0,5,6,4,1,0,0,0,0,3,1,0,21;32;34;31;22;43;45;23;24;41;31;33;51;20;31;42,43;40;48;54,50,524,185,50,43,44,1,0,0.977272727272727,0,0,0,0,
2012,CHI,REG,16,287,485,3298,21,16,44,-299,9,4,4830,1231,163,-35.6592117286879,-0.689373045297694,0,470,1970,11,4,2,103,-25.1250923216684,1,287,484,3298,21,3,1,4830,1231,163,27.1130941805003,0,1,693,16,224,77,299,26,41,289,66,24,488,96,8,3,0,5,12,13,20,20,1,102,811,59,44,333,47,929,27,33,3,3,54,0.818181818181818,0,9,8,8,2,0,0,0,1,2,0,0,35;26;45;54;22;37;43;21;32;31;39;21;41;40;25;22;51;24;47;46;46;34;34;33;40;28;20,33;48;43,47;39;20,937,124,106,40,40,0,0,1,1,1,0,0,41
2012,CIN,REG,16,335,540,3807,28,16,46,-229,4,4,4681,1695,174,2.50778948174756,1.27322945342397,0,430,1745,11,4,2,99,-6.05416151274882,0,335,529,3807,28,6,3,4681,1695,174,69.40625671525,0,1,646,51,389,80,388,16,50,351,93,14,164,74,2,2,0,3,8,10,16,16,1,99,857,58,47,488,41,928,30,35,5,0,55,0.857142857142857,2,8,9,9,2,0,0,0,0,3,2,0,34;19;39;37;47;35;35;42;24;44;48;28;49;41;28;55;20;19;24;25;33;25;52;24;32;41;43;47;32;38,41;46;50;48;56,,1060,241,0,43,43,0,0,1,1,1,0,0,43
2012,CLE,REG,16,328,566,3668,16,18,36,-233,4,2,4258,1860,185,-39.573537506708,-4.22722461543898,0,396,1593,12,7,0,80,-15.1150922064312,0,328,562,3668,16,4,3,4258,1900,185,8.91329138591296,0,1,708,59,321,58,279,16,37,231,68,17,230,81,2,5,0,0,13,15,12,12,0,113,1005,60,41,606,50,1269,29,31,1,1,53,0.935483870967742,0,8,8,6,7,0,0,0,1,0,0,0,43;42;22;50;25;51;50;52;32;41;41;38;32;28;29;33;41;51;37;28;32;41;35;23;24;34;27;53;51,39,28,1086,39,28,29,29,0,0,1,0,0,0,0,
2012,DAL,REG,16,434,658,4992,29,19,36,-263,3,3,5782,1976,237,91.2691857439708,2.99308338532081,2,355,1265,8,6,3,81,-35.173447437433,1,434,650,4992,29,4,2,5782,1976,237,147.111816676929,2,1,634,53,347,55,224,14,34,211,77,7,147,54,1,3,0,0,10,13,9,9,2,117,853,71,34,420,36,741,29,31,2,0,51,0.935483870967742,1,5,13,7,3,0,0,0,0,0,2,0,33;32;26;22;39;42;43;34;19;49;28;38;51;23;32;30;44;32;38;30;33;51;39;37;40;50;21;47;48,51;54,,1051,105,0,37,37,0,0,1,3,4,1,0,51;38;40;21
2012,DEN,REG,16,402,588,4671,37,11,21,-137,2,2,4885,1875,232,160.107037952604,7.13399490739545,1,481,1832,12,8,6,114,-59.9573066782924,0,402,584,4671,37,3,3,4885,1885,232,187.887017003358,1,2,667,32,254,82,416,19,52,364,97,16,347,75,5,5,2,0,6,6,8,8,1,100,805,45,48,445,28,646,26,32,6,0,53,0.8125,1,7,10,5,3,0,0,0,1,4,1,0,26;32;23;53;21;43;53;33;33;43;53;27;19;30;32;34;31;43;34;20;33;27;36;27;41;42,43;55;47;33;47;45,,889,270,0,55,55,0,0,1,0,0,0,0,
